Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Playgym                  ,N/A,N/A,Kalyan Nagar,"7M-215, 7th Main Road (80 Feet Road), HRBR Layout 2
Kalyan Nagar, Banaswadi, Bangalore",Bangalore,India,,"Summer Camps, Badminton, Cricket","
	Playgym was established with the objective to provide young children fun, creative, innovative and exhilarating spaces so they grow into healthy, happy, strong individuals. We offer a creative, joyful and energetic playspace for children of all ages. We offer creative play and an assorted of structured class including Gymnastics, Football, Tennis, Karate, Yoga, Rock climbing and much more.",
Ima Recreation                  ,N/A,N/A,Indiranagar,"Haat No 26, Bangalore Santhe, Swamy Vivekananda Metro Station, 80 Feet Rd, Old Madras Rd Jn, Indira Nagar",Bangalore,India,,Summer Camps,"
	IMA Recreation is a well established social enterprise conducting several social programs, game plans and camping events for children as well as adults. We have conducted several camps using traditional games which was appreciated by all.",
Dauto Engineering Private Limited                  ,N/A,N/A,Kasturba Nagar,"B-56, Authorized Catia Training Center, 1st Floor, Kasturba Nagar, In Front Of Chetak Bridge, Bhopal, 462023",Bhopal,India,,"Civil, Computer, Drawing, Mechanical, Production","
	Competition is getting high in today’s world, expectations of customers increasing where they require quality in quantity but at reasonable cost. It is a challenging task to maintain profitability of operations. DAuto is an ISO 9001-2008 certified engineering services provider firm and has determination to improve the high-value added services which has been delivering constantly. To introduce the superior products at reduced costs that too with shorter lead times is a continuous challenge, face by the product design and development companies worldwide. DAuto, with the experience of decades, provide solution for the product design and development. Making the product feasible comprehensible to the manufacturing industry, understanding the traditional and evolving needs of the global organization is the recipe of high FTR (first time right) ratio of DAuto.",
Radharaman Institute Of Technology And Science                  ,N/A,N/A,Saket Nagar,"242/2A, Saket Nagar Bhopal, Near Aiims Bhopal",Bhopal,India,,"Mathematics, Physics","
	Radharaman Institute of Technology and Science are a group of passionate people working on a mission, which is to help schools transform the way they operate. We feel that technology can be a powerful enabler for school education.",
S3 Classes                  ,N/A,N/A,Kola Road,"E-604, Janaki Apartment , Nayapura, Kolar Road, Bhopal",Bhopal,India,,"Chemistry, Computer Science, IT & Computer Subjects, Mathematics, Physics","
	S3 Classes holds expertise in providing training to the students. Situated in Bhopal, we provide intense training programs for techies to learn and enhance their skills.",
Focus Institution For Education                  ,N/A,N/A,Nehru Nagar,"Nehru Nagar, Bhopal, 462003",Bhopal,India,,"Chemistry, Mathematics, Physics, Algebra, Social Studies","
	Focus is an Educational Institute for the students of 9th/ 10th/ 11th /12th, MATHS & PHYSICS (CBSE/MP Board) and is currently available at NEHRU NAGAR/ PREM PURA/ SAKET NAGAR/ KATARA HILLS. Silent Features of FOCUS: Focus is highly committed towards its fine art of modern learning skills which gives easy approach to the students for improving their performance. Subject specialist faculties. Proper attention is to be maintain for each student for improving the performance of every student. Special Study material to be provided which helps quick revision of particular subject. Regular test is to be schedule topic wise to watch the performance of every student topic wise, so that we can improve the weak student's performance. Conduct parents meeting every month to share their views and performance of the student. Our aim is improve the performance of the student by making their interest in learning, and i think that affects altos. For Mechanical Engineering Students: We provides brain storm Ideas to Mechanical Engineering Students for there major/ minor projects in Machine Design Kinematic/ Dynamics of Machine Thermal Engineering Manufacturing Technology.",
Advance Engineering Classes                  ,N/A,N/A,Mp Nagar,"Plot No. 128, Above Sbi Bank, Near Pragati Petrol Pump, Zone-ii,",Bhopal,India,,"Chemistry, IIT JEE Mains, Mathematics, Physics","
	Advance Engineering Classes is the best coaching institute for engineering and diploma students preparing for Govt. engineering exams.",
Lingosmio Bhopal                  ,N/A,N/A,Mp Nagar,"MP Nagar, Bhopal",Bhopal,India,,"Chinese, English, Hindi, Mandarin, Spanish","MP Nagar, Bhopal",
Tonar Systems & Technology                  ,N/A,N/A,Indrapuri,S6 Shridhar Mohini Parishar Indrapuri Bhel Bhopal,Bhopal,India,,"Big Data & Hadoop, Data Structures, DBMS & RDBMS, PL/SQL, 2D Animation, 3D Animation, 3D Max / Maya, 3D Printing, AutoCAD  Training, Corel Draw, CSS Training, HTML Training, .Net, C, C++, C# (C Sharp), Java and J2EE, Digital Marketing, Java Script, Magento Training, PHP and MySQL, Wordpress Training","
	Tonar Systems & Technology are a group of passionate people working on a mission, which is to help Schools transform the way they operate. We feel that technology can be a powerful enabler for School Education. Building simple and powerful technology tools that can be used by Schools to simplify their management and collaboration is what we do.",
Erp Solutions                  ,N/A,N/A,Mp Nagar,"C-9, B D A Colony, Near 6 No. Bus Stop, Shivaji Nagar, Bhopal",Bhopal,India,,"ERP Training, SAP Training","
	ERP Solutions was intercepted with a vision to provide solutions and services in the field of Information Technology. We are having an alliance with Terrenos Software Technologies Pvt. Ltd. ( A SAP Channel Partner) having their operations in India, UK and USA for offshore projects and consulting services. Our goal is to always to keep students focused on understanding. Our teaching approach is catered to the individual student.",
German Language Classes Bhopal                  ,N/A,N/A,Arera Colony,"Plot No. B - 269, Flat No. 22, Ii Nd Floor, 
Satkar Apartment, Near Amaltas Complex 
( Near Shahpura Lake ) B Sector, Shahpura,",Bhopal,India,,German,"
	German Language Classes Bhopal imparts training in german languages classes. We bring you comprehensive programs in various languages. The programs are designed to provide a complete learning of the languages in reading, writing, listening and speaking with history and cultural knowledge of the place the language belong.",
Blossoms                  ,N/A,N/A,Shahpura,B-228 Shahapura,Bhopal,India,,"Abacus Training, Handwriting, Language","
	As an institute we are constantly looking for the enrichment of the students associated with us. We strongly believe that to groom a person grooming has to be from the childhood state.",
Gate Way To Success                  ,N/A,N/A,Mp Nagar,Gate Way To Success 131/14 Jindal Complex Zone 2 MP Nagar Bhopal,Bhopal,India,,"Civil, Electrical, Electronics, Mechanical, DMRC Entrance, PWD & CPWD, Railways Exams, SSC Exams","
	GTS (Gateway to Success) - a name synonimous a way to success founded and supported by alumni of IIT'S (Indian Institute of Technology). GTS is a pool of brians which help and suggest the way to success. The majority of students aspire to be placed well (in Govt Jobs) but very few of them realize their aspirations because they lack proper guidance despite deserving to complete. In fact, if they are motivated and trained properly for the preparation of these competitive exams with an edge, they are bound to succeed. Aiming to help realize the dreams of thousands of such students GTS is provided with success gurantee plan for competitive exams. GTS provide comprehensive regorous classroom coaching for AE/JE technician recruitment test (Diploma/BE/ITI level) in various PSU'r railways SSC-JE metro railway, SAIL, state electricity board, and various AE/JE/Technician jobs of state and central government in their various department like pwd, EWD, irrigation , bridge corporation etc. by creating an excellent competitive environment in student community by virtue of imparting qualitative education with consolidated strategy and scientific approach gets students clear their recruitment.",
Cognate Minds                  ,N/A,N/A,Bhel,"Plot No 22, Sector C",Bhopal,India,,"Business English, Corporate Communication, Effective Communication, Spoken English, Handwriting, Communicative English, Personality Development, Speech & Drama, Acting & Drama, Film Making, Summer Camps, Group Discussion, Interview Skills, Presentation Skills, Soft Skills","

		Small Batch of 25

		Best Grooming and Professional Environment

		Library Facility

		Hostel Facility
",
Grannys Garden                  ,N/A,N/A,Danish Nagar,"1st Building, HarvanshVihar, Danish Nagar Bus Stop, Hoshangabad Road",Bhopal,India,,"Abacus Training, All Subjects, Business English, Corporate Communication, Effective Communication, Spoken English, Basic Computer, MS Office","
	Granny’s Garden is one of the leading educational institute in Bhopal. We offer a wide range of courses including English speaking, abacus, computer, hand-writing improvement, crash courses and many more. Along with this, we are the only institute that provide coaching classes for all subjects from standard 1st to 12th. Our teaching methodology is totally different from conventional methods of classroom teaching. We provide interactive learning environment to our students, focus on individual student performance and provide active participation between student and teacher. Granny’s Garden welcomes you to join our community for amazing learning experience.",
Economics Tutorial                  ,N/A,N/A,Kola Road,Economics Tutorials,Bhopal,India,,"All Subjects, EVS, Geography, History, Business Studies, Commerce Subjects, Economics, Statistics, IAS Preparation, IES Exam, MPPSC, UGC Net, BA Tuition, Banking & Finance","
	We provide tuition economics and business studies for all classes and Home tuition for class 11 and 12 CBSE and other boards.",
Gurukul                  ,N/A,N/A,Mp Nagar,"H-23 , First Floor , Opp. Pragati Petrol Pump , Zone",Bhopal,India,,"All Subjects, Chemistry, Commerce Subjects, Mathematics, Physics, Spoken English, Effective Communication","
	We are very renowned study center located in Bhopal. We provide complete guidance and help students to achieve their dream",
Sigma4 Tutorials                  ,N/A,N/A,Malviya Nagar,Madan Mahal Jabalpur,Bhopal,India,,"Computer Science, Mathematics, School level computer, Mental Maths, IT & Computer Subjects, Data Structures, Computer, IT","

		Coordinate Geometry

		3D geometry

		Trigonometry

		Calculas in higher secondary mathematics

		Engineering mathematics Compiler Design

		Operating Systems

		Theory of Computations

		Computer Architecture & Organization

		Design & Analysis of Algorithms
",
Gurukul                  ,N/A,N/A,Bhopal Talkies,"H-23 , FIRST FLOOR",Bhopal,India,,"All Subjects, Computer, Communicative English, Special Education, English, Accountancy, Business Maths, Computer Science, Mathematics, Hindi",Gurukul is a reputed tutorial based in the city of Bhopal. We are having well designed coaching programmes for all school students. Here study is a sacred activity and we perform it with utmost dedication and integrity. Students passed through us carry a wealth of knowledge and a beautiful mind.,
Hamrahi Corp.                  ,N/A,N/A,Surendra Vilas,"A-33, SANSAR BUILDING, VIDHYA NAGAR",Bhopal,India,,"Accountancy, Economics, CA - CPT, Management Subjects, Tally ERP 9","We are a tutorial institute for vocational training and placement services, promoted by Hamrahi Group. We are primarily based in the city of Bhopal for school and intermediate subject. Our programmes are well researched and designed as per the students need and the demand of the industry. Join our programmes and benefit a better future !",
Erp Infotech                  ,N/A,N/A,Mp Nagar,137/1 Infront Of Vikramaditya College M.p. Nagar Zon-2,Bhopal,India,,"Management Subjects, SAP Training, Shipping & Logistics, Business Etiquette, Soft Skills","ERP Infotech provides training in all modules of SAP with placement assistance. Training in SAP SD, MM, FI/CO, HR, ABAP, BASIS etc available here. We have best faculties and infrastructure and the right ambience to bring the best in you.",
Vidhya Institute                  ,N/A,N/A,Saket Nagar,"188/2c, Saket Nagar, Bhopal, Madhya Pradesh",Bhopal,India,,"Chemistry, English, Mathematics, Physics, Electronics, IELTS, Study in Australia, Study in New Zealand, Study in UK","
	- Mock tests

	- One to one tutoring

	- Self prepared notes",
In-home Tutors Academy.                  ,N/A,N/A,Minal Residency,PLOT NO.44 SAGAR  ESTATES AYODHYA BY PASS ROAD,Bhopal,India,,"All Subjects, Accountancy, Computer Science, Economics, Mathematics","Why  In-Home Tutors Academy! Tutoring


	In-Home Tutors Academy! Tutors are Qualified Teachers and/or Degreed Professionals


	In-Home Tutors Academy! Tutoring is One-on-One, Private and Personalized to the Students Needs

	In-Home Tutors Academy! Tutoring is performed In Your Home and Around Your Schedule

	In-Home Tutors Academy! Tutoring is Affordable and Does Not Require Long Term Contracts",
Knowledgestudio                  ,N/A,N/A,Mp Nagar,"Mp Nagar, Bhopal 
462001",Bhopal,India,,"Accountancy, Business Studies, Commerce Subjects, Economics, B.Com Tuition, Direct Tax, Indirect Tax, Company Laws, Contract Act Laws, Criminal Laws, Tax Laws, Event Management","We at Knowledge Studio are committed to groom you to perform best not just in exams but in your life. We primarily deliver educational lessons in an unconventional way for Commerce stream, which includes nightmare subjects (for a few) like Accounts, Economics, Business Studies and Mathematics. Lets make learning, a way of life.",
Leher Consultancy                  ,N/A,N/A,Minal Residency,D/450 New Minal Jk Road,Bhopal,India,,"All Subjects, Chemistry, Biology, Mathematics, Physics, Spoken English, Effective Communication",Our centre has happened by the enthusiasm of some competent and idealist professionals who wanted to build a better future for the children of our country. With the sheer power of their endeavour we have grown to a great length within a short span of time. We have all the infrastructure necessary to build the students strength in their education and abilities to perform with excellence.,
Additive Academy                  ,N/A,N/A,Hoshangabad,"A-33, Vidhya Nagar, Hoshangabad Road",Bhopal,India,,"Accountancy, Economics, Management Subjects","We are a premier institute in teaching Accounts and Economics for class 11th and 12th CBSE, MB BOARD with expertise in each subject. Additive Aacdemy is working for the cause of quality education and producing good quality citizens for our country.",
Cmc Bhopal                  ,N/A,N/A,Professors Colony,"10, Char Bungalow Road, Civil Lines, Professors Colony",Bhopal,India,,".Net, Android Training, C, C++, CCNA Certification, Data Structures, Hardware Training, Java and J2EE, LAMP Pro Training, Multimedia, Networking, Oracle Training, PHP and MySQL, Unix/Linux","
	CMC Bhopal is a leading systems engineering and integration company in India, offering application design, development, testing services and asset-based solutions in niche segments through turnkey projects for mission critical systems. CMC was the first ever enterprise in India to set up a countrywide data network called INDONET - a computer network providing access to major cities in India, way back in 1985. It executes large and complex turnkey projects, and has built, managed and supported it’s customer's IT systems across the value chain of infrastructure, applications and business processes.",
Mahendras Jhansi                  ,N/A,N/A,Aakriti,"Top Floor, Parivar Plaza, Near Arya Kanya Inter College, Sipri Bazar, Jhansi",Bhopal,India,,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	To let the merit of country reach to the seats of banking and insurance sector job we provide coaching and guidance. In this sector we are the best in the region. Extremely qualified teachers and detailed study materials shall help you progress in the path of your dreams. Mahendra's Jhansi is your only destination to success.",
Mahendras Jabalpur                  ,N/A,N/A,Aakriti,"1230 Bhawani Plaza, 3rd Floor, Near 4th Brige Napier Town",Bhopal,India,,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	Everyone has unique educational strengths, weakness, needs and preferences. Based on our evaluation of the student's abilities coaching is provided. Weaker students are given special classes whenever required. Complete guidance is provided by us regarding the examination you aspire to appear in. Mahendras Jabalpur is your only destination to success.",
Mahendras Lalghati                  ,N/A,N/A,Lalghati,"2nd Floor, Prime Tower, 51/2, 52/2 Vijay Nagar, Bairagarh Road, Lalghati",Bhopal,India,,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	In this race of life we all have only one thing to achieve: success. In this path of success many hardships might come in the way, but when your aim is to compel competitive examination then we stand as the only option in your way to success. We provide a great study environment infilled with some very experienced and qualified teachers for your thorough guidance regarding the course you choose.",
The Scholars Choice                  ,N/A,N/A,Chandrasekharpur,"H I G- 35, 7 Acre, Vijay Vihar, Chandrasekharpur, Bhubaneswar - 753016",Bhubaneswar,India,,"Abacus Training, Communicative English, Handwriting, Language, Mental Maths, Olympiad Exam Preparation, Personality Development, Spell Bee Training, All Subjects, Biology, Chemistry, English, EVS, Geography, Hindi, History, Mathematics, Physics, Science, Accountancy, Algebra, Anatomy, Anthropology, ... More [+]","10 - 15 Faculties From Different Well Established Schools Like SAI, Times Scholar, KIIT  and DAV.

Here are our names of the faculty members:
Pavitra kumar Debata, Monalisa Das.",
Ramanujan Academy Of Mathematics                  ,N/A,N/A,Unit-4,"A/2, Bhouma Nagar, Unit-4, Bhubaneswar, 751001",Bhubaneswar,India,,"Algebra, Mathematics, Statistics","
	Ramanujan Academy Of Mathematics is located in the city of Bhubaneswar. We cater in mathematics and specializing in IIT. From making the student knowledgeable about the subjects and guiding them for their future.",
Vedic Tutorial                  ,N/A,N/A,V.s.s. Nagar,"AE-102, 1st Floor, VSS Nagar, Bbbsr, Odisha, 751007",Bhubaneswar,India,,Mathematics,"
	Vedic Tutorial is located in Bhubaneswar. We are helping students to build a strong knowledge base for the students for a long time. We have all the resources ready to serve the students for their best results.",
Aldine Ca                  ,N/A,N/A,Baramunda Colony,"B-238, Bda Duplex, Behind Puspa Clinic And Patra Electronics, Baramunda, Bhubaneshwar, 751003",Bhubaneswar,India,,"ACCA, CA - CPT, CA - Final, CA - IPCC, Direct Tax Laws","B-238, Bda Duplex, Behind Puspa Clinic And Patra Electronics, Baramunda, Bhubaneshwar, 751003",
Slg                  ,N/A,N/A,I R C Village,"N/4, 243
ID Market
Nayapalli",Bhubaneswar,India,,Spoken English,"
	Vcc Learn English helps the students to develop their English and helps them to do better in their professional world.",
Radiant Classes                  ,N/A,N/A,Saheed Nagar,"B-55, Opposite Of Rd Women College, Saheed Nagar, Bhubaneswar,",Bhubaneswar,India,,"CA - CPT, CA - IPCC, CS Professional, Direct Tax Laws, ICWA & ICWAI","
	Radiant Classes is an institute for students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies. Our method of teaching is similar to home tuition where every student get individual attention .We welcome all the parents and students who are looking for good tutoring.",
Iant                  ,N/A,N/A,Master Canteen,"11 A, 2nd Floor, Master Canteen Area, Beside Hotel Keshari, Bhubaneswar, Odisha, 751001",Bhubaneswar,India,,"CCNA Certification, Cisco certification, Microsoft Certification, Oracle Certification","
	IANT Institute of Advance Network and Technology is India's No.1 IT Training Institute. IANT is a no.1 training partner of CompTIA, Redhat, and EC-Council in India. Institute of Advance Network and Technology is a prestigious premier Institute with a qualitative and quantitative career development for IT solutions. It has a broader range of career aspect for Hardware and Networking, Software, Ethical Hacking and Cyber Security courses. IANT has successfully produced IT Hardware and Networking Engineer in your city and has reached the apex of targeted aim for career growth. IANT has achieved its advancement with placement guarantee and organizational career ladder for all aspirants. There are specific career courses for best training with professional certified faculty and team of recruitment agencies. You can obtain the best quality and value based training in IT and it is path to success towards career in technology advancement. IANT has come up with Hardware and Networking, Software, Ethical Hacking and Cyber Security. This is only double ISO certified Institute in India.",
Apti Plus Academy For Civil Services                  ,N/A,N/A,Saheed Nagar,"A/8, 2nd Floor, Saheed Nagar, Bhubaneswar",Bhubaneswar,India,,"IAS Preparation, IBPS, UPSC Exam","
	Apti Plus Academy for Civil Services has undoubtedly become the best coaching institute for Civil Services in Bhubaneswar as well as Kolkata. For its success rate & systematic teaching methodology, Apti Plus is being ranked as the best coaching for Civil Services & SSC CGL coaching in Kolkata & Bhubaneswar. Apti plus was set up in 2005-2006. Since its establishment, the institute has produced number of IAS, IFS, IPS & other central/state Govt. services members.",
Interface Software Services                  ,N/A,N/A,Sahid Nagar,"#359, 2nd Floor, Sahid Nagar,Near Rupali Square,
Bhubaneswar-07, Odisha, India.",Bhubaneswar,India,,".Net, C# (C Sharp), Java and J2EE, Visual Basic","#359, 2nd Floor, Sahid Nagar,Near Rupali Square,
Bhubaneswar-07, Odisha, India.",
Saligram Educators                  ,N/A,N/A,Laxmisagar,"PLOT NO 1006 B
TRINATH MANDIR ROAD

NEAR MEDPLUS STORE
LAXMISAGAR",Bhubaneswar,India,,"All Subjects, English, Hindi, Mathematics, Social Studies","
	As an educational startup Saligram Educators is focusing on the individualized education plans for the students who are unable to understand classes in crowded environment such as school and coaching centers. We promote our self as development center for our teaching methodology and approach towards the student is different from traditional coaching centers.",
Institute Of Commerce & Professional Studies                  ,N/A,N/A,Saheed Nagar,"382, Sahid Nagar, Bhubaneswar",Bhubaneswar,India,,"CA - Final, ICWA & ICWAI","
	The only institute which teaches you with guarantee. We try to understand the requirement of each student. Once the educational needs of each student are identified, then the study pattern is planned according to their needs, within the scope of the syllabus. Learning is always suppose to be interactive and therefore, emphasis is always given on the feedback of the student regarding each topic that has been taught.",
Interface Software Services                  ,N/A,N/A,Sahid Nagar,"359, 2nd Floor, Sahid Nagar,Near Rupali Square",Bhubaneswar,India,,".Net, C, C++, Java and J2EE","
	Interface Software Services is a complete Custom Software Development and Web Design Company in Bhubaneswar, Odisha offers customer oriented high quality web designing services & deliver them effectively. Whether you are a small business or a large corporate, Interface Software Services can help you achieve a unique online presence to give cutting edge web design.",
Interface Software Service                  ,N/A,N/A,Saheed Nagar,"359, 2nd Floor, Sahid Nagar, Bhubaneswar",Bhubaneswar,India,,"Java Script, PHP and MySQL, Web CMS","
	Interface Software Service holds expertise in providing IT training services and software development solutions. Situated in Odisha, we provide intense training programs for techies to learn and enhance their skills. We are the best Source for students to develop their programming abilities in different technologies.",
5th Ace Technologies                  ,N/A,N/A,Patia Chowk,"5th Ace Technologies, Hig - 101, Kanan Vihar, Odisha, India",Bhubaneswar,India,,".Net, C# (C Sharp), Java and J2EE","
	5TH Ace Technologies distinctive fifteen-weeks internship program allows interns to gain experience in multiple development areas such as HADOOP(BIG DATA), JAVA, .NET & ORACLE 10g, while working with the Real-Time Experienced developers. During their tenure, interns will have the opportunity to work on Real-Time projects: from developing concepts and ideas to presenting a pitch and executing a final product. That is your project in hand.",
Sambhav Academy                  ,N/A,N/A,Nayapalli,"N3/409, IRC Village, Nayapalli, Bhubaneswar",Bhubaneswar,India,,All Subjects,"N3/409, IRC Village, Nayapalli, Bhubaneswar",
Institute Of Engineering & Management Studies                  ,N/A,N/A,Unit-9,"Plot No. 76, Near Kali Mandir, Satya Nagar",Bhubaneswar,India,,"English, Mathematics, Civil, Electrical, Electronics, Mechanical","

		Expert Faculty 

		Proactive Learning 

		Unique Methodology 

		Interactive approach to teaching 

		Flexible Timings 

		Affordable Fees
",
Olympiad Tutorials                  ,N/A,N/A,Irc Village,N-3 IRC Village Bhubaneswar,Bhubaneswar,India,,"All Subjects, English, EVS, Mathematics, Geography, IT & Computer Subjects, History, Social Studies","

		Committed and qualified faculty

		Detailed learning process

		Academic interactions, assessments

		Updated study material

		Parent-teacher interaction
",
Mindsight                  ,N/A,N/A,Patia Chowk,"A/ 7 ,TRISHNA ENCLACE, PATIA",Bhubaneswar,India,,"Abacus Training, Biology, Business Maths, Mathematics, Physics, All Subjects, Chemistry","
	- Demonstration

	- Mock tests

	- One to tone tutoring

	- Crash course

	- Self prepared notes",
Innodust Techsolution                  ,N/A,N/A,Sahid Nagar,"Plot No-A/65, Saheed Nagar",Bhubaneswar,India,,"Computer, Electrical, Electronics, Mechanical, Android Training, Embedded Systems, iOS Training, Robotics, .Net, C, C++, Java and J2EE, Visual Basic, Java Script, PHP and MySQL","

		Robotics

		Thermal

		Mechatronics

		3D printer

		Aerodynamics

		Embedded

		Matlab

		Solar
",
Shiksha Tutorial Point                  ,N/A,N/A,Khandagiri,"Plot No:l-7/13,panchasakha Nagar",Bhubaneswar,India,,"Chemistry, English, Mathematics, Physics, .Net, C, C++, C# (C Sharp), Java and J2EE","
	Shiksha Tutorial Point is a tutorial coaching for school students for school level and computer related segment/subjects based in the city of Bhubaneshwar. We provide (CBSE/ICSE) from class 4th -12th(all subjects) Coaching for +2 students (Mathematics,Physics,Computer) Basic computer course(C,C++,Data structure,Java,Oracle,DCA,PGDCA)",
Trytoon Academy                  ,N/A,N/A,Palasuni,"Palasuni Hat, Rasulgarh, 
Bhubaneswar",Bhubaneswar,India,,"Civil, Multimedia","

		Fashion Design

		Interior Design

		Graphic Design

		Web Design

		2D Animation

		3D Animation

		VFX composition

		Interior design certification course

		Advanced Diploma in Interior design

		Professional Diploma in Interior Design

		Professional Degree in Interior Design
",
Bsc Academy                  ,N/A,N/A,Sahid Nagar,"Sahid Nagar, Bhubaneswar",Bhubaneswar,India,,"Bank Clerical, Bank PO, PWD & CPWD, SBI Exam, Spoken English, Business English, Effective Communication, Baking, Call Center Training, Office Administration, Software Engineering","We set out with a missionary zeal with the October 1993 issue of the magazine Banking Services Chronicle. And we are proud to say that our zeal has only strengthened with more than two decades of your unstinted support. We have been bringing one product after another  correspondence course, books, classroom coaching, online and offline tests, and websites. In all these endeavours we have strived for excellence. We have perceived your needs and tried to fulfil them. If today we are established as a reputed education giver, we owe it entirely to our generations of students.",
Institute Of Digital Media Technology                  ,N/A,N/A,Sahid Nagar,"Plot No: A/155, Flat-A, 4th Floor, RK Enclave, Saheed Nagar, Bhubaneswar",Bhubaneswar,India,,"Animation, Multimedia, Photoshop, Web Designing, Anchoring & News Reading, BPO Training, Call Center Training, Office Administration, Digital Marketing","
	Knowledge is emerging as the most powerful platform to progress in this “boundary-less” world. Media and Entertainment are the most emerging and fastest growing industries in India. The whole world is now dependent on India for the highly skilled manpower available in Media and Entertainment industry. To aid further growth of these industries, it is extremely important that formal and professional level job-oriented, industry-based training programs are introduced at all levels. Mainstream educational institutes and universities cannot conduct such programs with their limited and traditional resources to teach students on Creativity, Imagination and Innovation.",
Vidyarthee Institute For Technological Studies                  ,N/A,N/A,Utkal University,"Balakati, Near Uttara",Bhubaneswar,India,,"Civil, Electrical, Electronics, Mechanical, AutoCAD  Training, B.Tech Tuition",Vidyarthee Institute For Technological Studies at Bhubaneswar is a bug name in the field of Technology training. We have designed the programmes with all the requisite features that enhances the students career development.,
Gyandeep                  ,N/A,N/A,Unit-9,"Plot 171 - Bayababa Matha Lane, Near Bda Nicco Park,unit 9, Bhubaneswar",Bhubaneswar,India,,"All Subjects, Chemistry, English, Mathematics, Physics, Corporate Communication, Effective Communication, Spoken English","
	Delivering Knowledge is a sacred motto of ours and we it's our vision to help the society by providing quality education. Gyandeep is a reputed coaching center based in the city of Bhubaneshwar for school level segment/subjects. ",
Auroin India                  ,N/A,N/A,Mancheswar,"Mancheswar,",Bhubaneswar,India,,Digital Marketing,"AuroIn is a digital marketing company based in Bhubaneswar with headquarter at Florida, Miami. Digital marketing has huge potential for growth and skilled professionals are in great demand. We have developed our programme alligning with the norms of bets practices maintained all over the world. Join our programmes and get trained by the very bests.",
Ca Radiant                  ,N/A,N/A,Sahid Nagar,B-55 Sahid Nagar,Bhubaneswar,India,,"Accountancy, Commerce Subjects, Business Organisation, Business Studies, Costing, CA - CPT, CA - IPCC, CS - Executive, CS - Foundation, CS Professional","Radiant is a renowned coaching centre for CA, CS training programmes. Our classes are designed with the requisite features following the best practice. We have well trained and experienced faculties to teach students as per their abilities and bring out their best  potential to crack the examinations and build a build a good foundation of knowledge.",
Ifind Tutorials                  ,N/A,N/A,Kiit University,KIIT University,Bhubaneswar,India,,"3D Animation, 3D Max / Maya, Advanced Excel, Hardware Training, Computer, Electronics, IT, Typing & Shorthand, B.Tech Tuition, M.Tech Tuition","We have the following facilities :
1. We teach students 24*7.
2. We are always there to help students in finding solutions to their queries.
3. We can be reached directly.
These three features at the cheapest market price can\'t be offered at any other place than Ifind Tutorials.",
Lets Talk                  ,N/A,N/A,Mohali,"Scf 69, Phase 3b2, Second Floor, Above Hdfc Bank, Mohali",Chandigarh,India,,"Business English, Corporate Communication, Effective Communication, IELTS, Public Speaking, Spoken English, TOEFL, English, French","
	Let's Talk Institute Pvt Ltd is Mumbai's premier academy for teaching Communicative Language Courses & Finishing skills. With a mission to break down barriers in language & career, Let’s Talk has helped people of all ages and nationalities become citizens of the world. To date, Let’s talk has trained more than 1,50,000 people speak English fluently and this has been successfully accomplished at Let's Talk, owing to its simple and comprehensive course materials and specially trained faculty.",
Schoolpage Tutorials                  ,N/A,N/A,Dera Bassi,"Chandigarh 
160017",Chandigarh,India,,"Chemistry, English, Mathematics, Physics, IELTS, Spoken English, TOEFL, French, German, Hindi, Punjabi","School Page Lucknow is the outcome of a long quest to combine the latest in pedagogy, through its unique e-Tutoring (STS) methodology, with the best in technology, which makes it available to students from all over the world. While there are large numbers of great teachers available throughout the world, great teaching and great tutoring are very different in many ways and require very different approaches. There are many differences between classroom teaching and off-school tutoring methodologies. With this in mind, the School Page team worked with other global academics to create the unique School Page e-Tutoring System (the STS), which is based on Richard E. Mayers Cognitive Theory of Multimedia learning.

The STS is a highly structured academic system. Through the use of a 9-stage lesson organizational structure, STS is used in every SchoolPage session ensuring better engagement, superior retention and rapid results. STS includes the use of cognitive tools such as Mind Mapping, self-diagnosis tools such as Comfort Boxes and learning outcomes that are highly student-centric.",
S. K. Institute Of Physics                  ,N/A,N/A,Bus Stand,"1420, D2, Munda Majra, Yamunanagar, Chandigarh, 135001",Chandigarh,India,,"Physics, IIT JAM, IIT JEE Advanced, IIT JEE Mains","
	S. K. Institute of Physics is providing quality education of the students of Yamunanagar, Chandigarh. Apart form making the students expert in Physics, we also cater in IIT-JEE examination preparation.",
