Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Webchamps It Solutions                  ,N/A,N/A,Malka Ganj,"B1/1, G F, Malka Ganj, New Delhi",Delhi,110007,India,https://www.myprivatetutor.com/userfiles/centers/center146116422215873.png,"Advanced Excel, Basic Computer, Computer for official job, MS Office, School level computer","
	WebChamps IT Solutions is a well reputed educational institute started by a team of IT Professionals. We offer all major computer courses from basic courses to mobile application development. We utilize the most effective methods of training that suits the diverse range of educational requirements of students. We always try to keep pace with the rapid advance global IT market and update ourselves accordingly"
O2i.tech                  ,N/A,N/A,Mayur Vihar,"C-54, Sector 2, Noida, (U.P) , Near Sector 15 Metro Station.",Delhi,201301,India,https://www.myprivatetutor.com/userfiles/centers/center146156220215867.jpg,"3D Printing, Coding & Programming, Laser Cutting, Robotics, Science Projects","
	O2i Tech is an advanced engineering company focused towards innovative product design & development, 3D printer machinery & services (FDM, SLA, SLS), reverse engineering and functional prototyping also provides advanced engineering solutions. The company has a strong team of highly experienced and qualified professionals who are willing to undertake new projects and challenges with the motto of on time delivery and zero compromise on quality product. The company has undertaken and successfully completed national and international projects of reputed companies and organizations like JCB, Yamaha, Samsung, Honda, Golchi, MSME, IIT Delhi & Guwahati, Indira Gandhi Delhi Technical University for Women etc."
Eb Club                  ,N/A,N/A,Vasant Kunj,"10 - 11, Nelson Mandela Marg, Vasant Kunj, New Delhi",Delhi,110070,India,,"Language, Personality Development","
	EB Club is a well reputed educational institute offering programs in English language, Personality development, Speech and drama sessions and many more. We are proficient at designing creative and stimulating lessons, which can accommodate multiple students, as well as keeping them interested and focused."
Flow India                  ,N/A,N/A,Lado Sarai,"Flow India F-208, Lado Sarai, New Friends Colony, Delhi",Delhi,110017,India,,Personality Development,"
	Flow India is a unique educational institute helping young students to develop the confidence of asking big questions and having the capability the answers all by themselves. We aim to increase their appetite for knowledge and and build their capacities for discovery. We aim to keep our lessons both challenging and engaging for students. We try to present multiple invention and discovery techniques like brainstorming, clustering."
Habile Academia                  ,N/A,N/A,Pandav Nagar,"103, 1st Floor, Nehru Complex, Plot No 9-b, Pandav Nagar, Delhi",Delhi,110092,India,,"Mental Maths, Personality Development","
	Habile Academia works with the prime objective of helping young children attain their full potential. We are committed towards making the process of education more meaningful, insightful and fruitful. We offer various Brain Enhancement and Empowerment Programme which ensures overall development of the students. We make sure that child gets an ability to achieve Challenging Goals."
Yankee Rockers                  ,N/A,N/A,Paschim Vihar,"A5/235 2nd Floor, Paschim Vihar, Delhi",Delhi,110063,India,,"Bharat Natyam, Kathak, Modern Bollywood Dance, Salsa, Western Dance","
	Yankee Rockers offer a variety of dance, Music and Fitness classes. We perfect at creating a mixture of classical Indian style and western dance forms. We also provide Home tutions and personal classes. Apart from this we are also conducting classes of Aerobics, Zumba, Yoga, Power Yoga, Martial Arts, HIIT Work out, Cross Training etc."
Smartq                  ,N/A,N/A,Jasola Vihar,"Jasola Vihar, Sector 7 Near Living Style Mall, Delhi",Delhi,110025,India,,Speech & Drama,"
	SmartQ offers a wide range of Academic enrichment sessions ensuring the overall development of students. We think that positive reinforcement is useful to engage students in intimidating learning material. We have a friendly demeanor and are very interpersonal which we believe is a positive aspect in our training process."
Youth India Self Defence Karate Academy                  ,N/A,N/A,Shahdara,"M151, Sarovar Marg, Panchsheel Garden, Naveen Shahdara, Delhi",Delhi,110032,India,,"Judo, Karate, Martial Arts","
	Youth India Self Defence Karate Academy offers classes in Judo, Karate, Mixed Martial Arts and several other self defence sports and forms of Martial arts. We are committed to creating and maintaining an environment that welcomes everyone to improve gradually their fitness, health and wellness."
Sanshinkan Martial Arts And Fitness                  ,N/A,N/A,Janak Puri,"S4/42, Old Mahvirnagar Pillar No.553, Janakpuri, Delhi",Delhi,110018,India,,"Gymnastics, Martial Arts","
	Sanshinkan Martial Arts And Fitness offers Martial art and Gymnastic sessions for all age groups and levels. We are supported by a dedicated team of qualified instructors conducting and supervising all the activities. Our trainers are dedicated and committed towards imparting the best quality training service."
Shaolin Martial Arts                  ,N/A,N/A,Lado Sarai,"Near Maharaja Arts, Lado Sarai, Delhi",Delhi,110030,India,,"Karate, Martial Arts","
	Shaolin Martial Arts in a well reputed training center offering Martial Arts classes and Karate classes specially designed for children. Ensuring the safety of the students is one of our primary concerns and so we have proper first aid arrangements and facilities in our classes."
Aspire Mathematics Classes                  ,N/A,N/A,East Of Kailash,"107/12,3rd Floor, Amritpuri B, East Of Kailash
Near ISKCON Temple",Delhi,110065,India,https://www.myprivatetutor.com/userfiles/centers/center146080200015844.jpg,Mathematics,"
	Aspire Mathematics Classes is a well known brand for maths coaching classes. We are committed in delivering best of education and assist in attaining positive success. The training programs are designed to deliver value-based learning with individual attention and best learning support. The courses are directed by qualified faculties with their best gained experience and knowledge."
Kidz Club                  ,N/A,N/A,Tagore Garden,"Kidz Club, C - 6 Dda Market Tagore Garden Opp Djb Water Tank, Tagore Garden, Delhi",Delhi,110027,India,,"Mental Maths, Personality Development","
	Kidz Club is a unique educational institite offering courses specially designed for the development of kids. We offer training in Academic enrichment, Mental Maths classes, Other Enhanced Learning classes, Personality Development classes, abacus, advanced abacus, attitude, behavior management, brain development. Our purpose is to create a student-centered working relationship that builds on previous lessons, enables students to think critically."
Parkash Punj Vidya Sadan                  ,N/A,N/A,Shahdara,"Gali No 3, 4 Main Road, Bihari Colony, Shahdara, Delhi",Delhi,110032,India,,"Karate, Martial Arts","
	Parkash Punj Vidya Sadan offers Martial Art training sessions for individuals of all age groups. We as well as our trainers constantly strive to implement dynamic approaches to fitness to inspire every member to achieve their health and fitness goals and to realize their full potential. We offer a range of classes from which the students can choose the programs of their choice."
Rhythms                  ,N/A,N/A,Shahdara,"P-13, Navin Shahdara, Delhi",Delhi,110032,India,,"Judo, Karate, Martial Arts","
	Rhythms specializes in offering training in Martial Arts classes, judo, karate. Our classes are comprehensively designed in a manner where we training our students from the very basic level till the advanced levels in a gradual manner. We design our programs in a manner through which our students are benefited through out their life time."
Yamuna Sports Complex                  ,N/A,N/A,Vivek Vihar,"Vivek Vihar, Delhi",Delhi,110095,India,,"Badminton, Cricket, Swimming, Table Tennis, Tennis","
	Yamuna Sports Complex offers Tennis coaching, Swimming classes, Cricket coaching, Table tennis and training in various other sports activities. We have developed a wide range of courses which suit all ages, gender and level of play. We aim to offer the best service at an affordable cost."
Universal Academic Institute                  ,N/A,N/A,Jungpura,"49 Basement Masjid Road Bhogal, Jangpura",Delhi,110014,India,,"Accountancy, Economics, History, Mathematics, Political Science","
	Universal Academic Institute is a privately run academy of premier rank. Our faculty is experienced, dedicated and result-driven. We are the institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies."
Aqua Fitness Associate                  ,N/A,N/A,Delhi Cantt,"Agcr Enclave, Karkardooma, Delhi",Delhi,110092,India,,"Gym, Swimming","
	Aqua Fitness Associate offers Gym and Swimming training sessions for all age groups and skill levels. All our trainers are dedicated and committed towards imparting the best quality training service. The students can learn in an atmosphere which is relaxed and respectful. Our primary objective is to ensure the ultimate fitness training experience to each and individual."
Hindustan Footbal Academy                  ,N/A,N/A,Ina Colony,"Ina Colony, Thyagaraj Sports Complex, Delhi",Delhi,110003,India,https://www.myprivatetutor.com/userfiles/centers/center1460982705.jpg,Football,"
	Hindustan Footbal Academy was established with the aim of making the game of Football famous among the youths and also to groom and develop budding football talents. We continue to look for innovative ways of promoting the game of football among the masses in every possible manner. Our trainers are well experienced in identifying the health issues faced by individuals and treating them in a customized manner."
Core Academy                  ,N/A,N/A,Shakarpur,"Flat 381 C, Vijay Veer Awas Sector 18a, Dwarka, Delhi",Delhi,110092,India,,"Mental Maths, Personality Development","
	Core Academy aws established with the objective to provide complete educational support to lyoung students and help them achieve their best. We mainly conduct training and tutorial sessions for the preparation of various exams such as Bank, SSC, Railway and many more. We always try to provide the exact knowledge and guidance for qualifying a particular competitive exam. Our faculties are well experienced and offers student friendly solutions that enable them to crack difficult exams with precision."
Brainobrain                  ,N/A,N/A,Dwarka,"Sec-7, B-214 Near Lenevo Showroom Ramphal Chowk, Dwarka, Delhi",Delhi,110075,India,https://www.myprivatetutor.com/userfiles/centers/center1460983160.jpg,Handwriting,"
	Brainobrain was started by a team of young and experienced professionals. We offer comprehensive training in Advanced Abacus, Neuro Linguistic Programming and Personality Development. We work with the aim to nurture young children and bring out the hidden talent in them. We find effective ways to get students to practically apply their skills, and their understanding of learned facts, to a real-world situation."
Brain Power Education Academy                  ,N/A,N/A,Rohini,"Sector 19, Rohini, Delhi",Delhi,110085,India,,"Handwriting, Language, Mental Maths, Speech & Drama","
	Brain Power Education Academy is a unique educational institute making continuous efforts and contributing to the cause of developing the mental ability of children of different age group. Oue speacially designed Abacus training classes have proven to be very helpful for the overall mental development of students. Students are able to solve complex calculation and algebric equation with much ease. We believe in providing a clear and logical reason for each new concept find an interesting way to remember that concept."
Sportsnextt                  ,N/A,N/A,Laxmi Nagar,"Laxmi Nagar, Delhi",Delhi,110092,India,,"Cricket, Martial Arts, Tennis, Volleyball","
	Sportsnextt offers training in Martial art, Tennis, Cricket and several other sport activities. All our trainers are certified by national and international federations. Over the past several years we have trained numerous students who have successfully represented us in both national as well as international level."
Rudra Dance Academy                  ,N/A,N/A,Laxmi Nagar,"D-31, Gali No. 2, Basement, Metro Pillar No. 35, Sai Mandir Gali, Laxmi Nagar, Delhi",Delhi,110092,India,,"Badminton, Chess, Western Dance","
	Rudra Dance Academy offers training in Dance, Aerobic, Badminton, Chess and Skating. We provide specialized solutions based on the needs of the students. We have developed a wide range of courses which suit all ages, gender and level of play. We aim to offer the best service at an affordable cost."
Martial Art Academy Of India                  ,N/A,N/A,South Extension-ii,"South Extension 2, Delhi",Delhi,110049,India,,"Karate, Martial Arts","
	Martial Art Academy of India offers Martial Art and Karate classes for children. We conduct classes for Beginner, intermediate as well as advanced levels of learning. Our excellent team of faculties are responsible and intensive guide individual students. All our trainers who are professional, committed and focused on their tasks."
Nach Baliye Sangeet Mahavidyalaya                  ,N/A,N/A,Nangal Raya,"90-91/ Second Floor Vipin Garden Near Dwarka Mor Opp. Metro Pillo No-798 Uttam Nagar, Delhi",Delhi,110059,India,https://www.myprivatetutor.com/userfiles/centers/center1460982789.jpg,"Karate, Martial Arts","
	Nach Baliye Sangeet Mahavidyalaya was established in Delhi and currently successfully running studios at Mumbai and Kolkata. We offer intensive Salsa training for students of all age groups. All our trainers are well experienced and place great emphasis on the techniques and correct interpretation of music. We provide provide quality education in Indian culture through the performing arts of vocal and instrumental music, classical and folk dances, theatre and film classes, languages; yoga and philosophies of India."
Ques Teach Education                  ,N/A,N/A,Mookherjee Nagar,133-type-3 MS Flats,Delhi,110054,India,,"Business Studies, English, Mathematics, Physics, Political Science","
	Ques Teach Education has been setup by academicians who are extremely passionate about education and believe in more than just teaching. We are dedicate to improve the quality of education currently being imparted to student who are about to choose their future careers. We believe in mentor ship and in facilitating our student in taking important career discussion."
Bsg Education                  ,N/A,N/A,Patel Nagar,"1/1, 3rd Floor, East Patel Nagar, Above Dominoz",Delhi,110008,India,,"All Subjects, Mathematics","
	BSG Education is an ISO certified company, run by a group of experienced professionals, who understand education from grass root level. The aim of the organisation is to give a Midas touch in education leading to overall development of child in this highly competitive environment. Our professionals understand how to deliver study & practice how to teach best. We deliver quality education using innovative instructional strategies and practices to enable to create a Midas touch in education. We impart education through play back techniques, activities, teach them topics which will make them Visionaries, Intellect and Develop them overall in way that they are ready to face challenges in this highly competitive environment."
Mixed Martial Arts And Fitness Zone                  ,N/A,N/A,Vikas Puri,"Gupta Plaza, First Floor, M1 Block Opposite Kerala School, Vikaspuri, Delhi",Delhi,110018,India,,"Judo, Karate, Martial Arts","
	Mixed Martial Arts And Fitness Zone offers training programs in various forms of Martial arts such as judo, jujutsu, karate, kickboxing, mixed martial arts etc. All our trainers are Black belt holders and have several years of training experience at a professional level. We always strive to bring out the best in our students. The way our trainers manage our players is disciplined but yet friendly and approachable."
Mindmine Academy                  ,N/A,N/A,Dwarka,"H-973, Ground Floor, Palam Extension, Dwarka, Delhi",Delhi,110075,India,,Personality Development,"
	Mindmine Academy was founded by a team of highly qualified professionals. We are dedicated towards promoting and providing professional counseling and mentoring as a solution to all kinds of parenting, behavioral, inter-personal, psychological problems and challenges. The ultimate aim of our training strategy is to make the most of our student’s limited time and resources."
Animation Workshop                  ,N/A,N/A,New Friends Colony,"A-298, New Friends Colony, Delhi",Delhi,110014,India,,"Personality Development, Robotics, Speech & Drama","
	Animation Workshop is a unique training institute which ignites the imagination of children and bring our their creativity through our well designed and unique animation training sessions. We assist students to express their hidden imagination and creativity in a better way. All our training sessions are conducted in the most structured and detailed fashion. In order to make Animation training a simple and fun process, we have developed our own Cut Out Stop Motion Animation program."
Kumon India Education                  ,N/A,N/A,Vasant Vihar,"Support Office, D-9, 1st Floor, D Block Market, Poorvi Marg, Vasant Vihar, New Delhi",Delhi,110057,India,,"Communicative English, Language, Mental Maths, Personality Development","
	Kumon India Education offers a wide range of Academic Enrichment sessions for children within the age group of 2 to 18 years. We have designed all our courses in a manner which help students in becoming independent learners. Our curriculum is customized base on the requirements of the students so that they find it easier to comprehend any new subject or topic. Our programs are not only focused on developing the academic abilities of the children but also focuses on helping them excel in their life skills."
Roshan Dance Studio                  ,N/A,N/A,Bhajanpura,"2nd Floor, Red Light, Bhajanpura, Delhi",Delhi,110053,India,,"Karate, Martial Arts","
	Roshan Dance Studio is a well reputed institute offering training in Karate and various forms of Martial Arts. Our classes are designed in the most customized manner and can be taken up by students of all age groups. Our trainers are most experienced and dedicated towards offering the best training service. We guide our students mastering in the skills which are the most vital aspects for excelling in several Martial Arts."
Tiny Trumps                  ,N/A,N/A,South Delhi,"C-73, Shivalik, Delhi",Delhi,110017,India,,"Martial Arts, Swimming","
	Tiny Trumps offers classes in Martial Arts, Swimming and Taekwondo. We train our students with the aid of the latest coaching techniques which helps the students in the best possible manner. Our academy is equipped with all the facilities necessary for players to develop and excel in their performance."
Self Defence Services                  ,N/A,N/A,Hauz Khas,"A - 4, Hauz Khas, Delhi",Delhi,110016,India,,Martial Arts,"

		Intensive sessions.

		Committed to quality training.

		High standard of training.

		Range of programs.
"
Indo Martial Arts                  ,N/A,N/A,Mahipal Pur,"Mahipalpur, Delhi",Delhi,110037,India,,"Karate, Martial Arts","
	Indo Martial Arts offers intensive training sessions in Martial art and Karate. We mainly offer group learning session. Along with this we also conduct private learning session on special requirement. We offer practical self-defense training programs in a non-aggressive, non-resistive and non-competitive."
Extreme Martial Arts                  ,N/A,N/A,Green Park,"Green Park, Delhi",Delhi,110016,India,,Martial Arts,"
	Extreme Martial Arts has been offering a wide range of programs in various forms of Martial Art over the past one decade. Our classes can be taken up by students of all age groups. Our classes focus on the application of techniques against potential threats and violence. We offer a tailored programs and plan for each and individual student based on their requirements."
Genius Brain Kids                  ,N/A,N/A,Vikas Puri,"J-4, Vikaspuri, Delhi",Delhi,110018,India,,"Karate, Martial Arts","

		Intensive guidance.

		Best guidance.

		Fun and interactive sessions.

		Professional guidance.
"
Seido Karate                  ,N/A,N/A,Adarsh Nagar,"Adarsh Nagar, Delhi",Delhi,110048,India,,Karate,"
	Seido Karate conducts comprehensive classes in various Martial art forms and also Karate. Our classes are intensively designed in order to meet the varying needs of the students. All our instructors are highly trained and professional. Our excellent team of faculties are responsible and intensive guide individual students."
Risers Club                  ,N/A,N/A,Tagore Garden,"Fc / 97, Tagore Garden, Delhi",Delhi,110027,India,,Skating,"
	Risers Club offers Skating classes specially designed for children. We conduct sessions that are most intensively designed based on the unique requirements of students. Our trainers are dedicated and committed towards imparting the best quality training service. The students can learn in an atmosphere which is relaxed and respectful."
Surjeet Singh Badminton Academy                  ,N/A,N/A,Pitampura,"Dda Sports Complex Pitampura Maurya Enclave Near T V Tower, Pitampura, Delhi",Delhi,110088,India,,Badminton,"

		Individualized attention.

		Best guidance.

		Fun and interactive sessions.

		Pleasant learning environment.
"
Simna Martial Arts Organization                  ,N/A,N/A,Janak Puri,"C 4 E, Janakpuri, Delhi",Delhi,110058,India,,Martial Arts,"
	Simna Martial Arts Organization offers training in Martial Arts classes, Karate, Kickboxing, Kung Fu and Self defense. The training sessions are conducted for all age groups. The students are trained through the intensive guidance of our trained and professional faculty members. Our classes are comprehensively designed in a manner where we training our students from the very basic level till the advanced levels in a gradual manner."
Ultimate Fitness Combat Academy                  ,N/A,N/A,Dwarka,"Plot No-135 2nd Flore Main Kakrola Road, Housing Complex Near Relaince Fresh Piller No-789, Dwarka, Delhi",Delhi,110078,India,,"Boxing, Gym, Judo, Karate, Kung Fu, Martial Arts","
	Ultimate Fitness Combat Academy was established with the sole purpose of offering training sessions in Martial Arts classes, Gym classes, indian martial arts, judo, jujutsu, karate, kickboxing, kung fu and many more. We train our students with the aid of the latest coaching techniques which helps the students in the best possible manner."
Olov International                  ,N/A,N/A,Connaught Palace,"St. Columba's School, Connaught Place, Delhi",Delhi,110001,India,,Football,"
	Royal Rangers is a well reputed and professional Football training academy providing students with a friendly sporting environment where students can achieve their maximum mental and physical abilities. We aim to offer the best service at an affordable cost. The sessions are conducted by the most professionally experienced instructors who train our students in every techniques and tactics that are needed to play Football effectively."
Fiesta Cricket Academy                  ,N/A,N/A,Chattarpur,"Vas Village, Chattarpur, Delhi",Delhi,110074,India,,Cricket,"
	Sports Fiesta India is one a leading sports management and training institutes based in India. We strive to deliver high quality training service to our students. We strive to create a professional environment and implement a fun, memorable experience. Our trainers follow the most passionate and individualized approach for each of our client."
Achievers Point                  ,N/A,N/A,Najafgarh,"356, Block B, Jai Vihar II, Najafgarh",Delhi,110043,India,,All Subjects,"
	Achievers Point as an institute that does more than just coaching. We provide one-on-one mentoring, academic workshops, mental maths workshops, skill based workshops on theater, personality and interpersonal skills. We believe that learning should be intuitive an not forced, students should enjoy what they are learning, and should look to become successful personalities than just robotic school pass-out/graduates."
Siri Fort Sports Complex                  ,N/A,N/A,Green Park,"Siri Fort Sports Complex, August Kranti Marg, Green Park, Delhi",Delhi,110049,India,,"Golf, Skating","
	Siri Fort Sports Complex offers Skating classes, Tennis coaching, Golf coaching and other Sports coaching Specifically developed for children. We are supported by a dedicated team of qualified instructors conducting and supervising all the activities. Our primary objective is to ensure the ultimate fitness training experience to each and individual."
Bal Kishan Karate Classes                  ,N/A,N/A,Ashok Nagar,"East End Apt., Ashok Nagar, Delhi",Delhi,110018,India,,Karate,"
	Bal Kishan Karate Classes offers Martial Arts and Karate classes for individuals of all age groups. We not only enhance the hidden talents of the students but also produce professional athletes through our intensive programs and hands on policy. We offer a range of classes from which the students can choose the programs of their choice."
Players Cricket Academy                  ,N/A,N/A,Rajouri Garden,"Shivaji College Grounds Raja Garden Raja Garden Crossing, Rajouri Garden, Delhi",Delhi,110017,India,,Cricket,"
	Players Cricket Academy stands as one of the top ranked Cricket training institutes based in Delhi. We are supported by a team of the best Cricket coaches who are committed to bring out the best on our students though continuous guidance and motivation. We ensure to provide a peaceful and friendly environment where the students can learn in the best manner and achieve their best."
Delhi Cricket League Academy                  ,N/A,N/A,Bhajanpura,"C-62/ B 2 Street No 1, Bhajanpura, Delhi",Delhi,110053,India,,Cricket,"
	Delhi Cricket League Academy is established as a well reputed Cricket training institute conducting Cricket training sessions for all level of learning. Apart from the normal training classes we also instill values like fair play, self-discipline, perseverance, respect, punctuality and others to all our students. Our excellent team of faculties are responsible and intensive guide individual students."
Eminent Chess Academy                  ,N/A,N/A,Saket,"J-55 Lgf, Saket Near Apeejay School, Saket, Delhi",Delhi,110017,India,,Chess,"
	Eminent Chess Academy offers the best chess training sessions for children within the age group of 4 to 14 years. Our coaches are professional and they cater to the requirements of each individual student. We train our students with the aid of the latest coaching techniques which helps the students in the best possible manner."
Career Education Academy                  ,N/A,N/A,Vishnu Garden,F 219 Vishnu Garden Main Mangal Bazar Road,Delhi,110018,India,,Commerce Subjects,"
	Career Education Academy is a privately run academy of premier rank. Our faculty is experienced, dedicated and result-driven. We are the institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies."
Jet Lee Fight Club                  ,N/A,N/A,Yamuna Vihar,"Yamuna Vihar, Delhi",Delhi,110063,India,,"Karate, Martial Arts","

		Dedicated team of qualified instructors. 

		Intensive practice sessions. 

		Intensive coaching.

		Professional approach.
"
Jagannath Academy                  ,N/A,N/A,Pitampura,"D Block, Pitampura Near Bal Bharti School, Delhi",Delhi,110034,India,,"Cricket, Skating","

		Intensive sessions. 

		Qualified trainers. 

		Committed to quality training.

		High standard of training.
"
Vision United Sports Management                  ,N/A,N/A,Mayur Vihar,"Pocket 3 Near Church, Mayur Vihar, Delhi",Delhi,110096,India,,"Judo, Karate, Martial Arts","

		Experienced and trained instructors. 

		Intensive practice. 

		Flexible schedule.

		Safe training environment.
"
Pacific Sports Complex                  ,N/A,N/A,Greater Kailash I,"Pacific Sports Complex, Opp. Gk-1, B Block, Greater Kailash, Delhi",Delhi,110048,India,,"Gym, Martial Arts, Swimming","
	Pacific Sports Complex offers Martial Arts classes, Gym classes, Swimming classes and various other Sports coaching for students of all age groups. Our trainers are specialists at all aspects of health and fitness and always stays by the side of our students. We are committed to creating and maintaining an environment that welcomes everyone to improve gradually their fitness, health and wellness."
Versatile Dance                  ,N/A,N/A,Dwarka,"House No. Rz/9, Palam Vihar Near Mtnl Exchange, Dwarka, Delhi",Delhi,110075,India,,"Kung Fu, Martial Arts","
	Versatile Dance is a popular Dance training institute offering a wide range of courses in various Dance forms. We offer intensive training sessions that are conducted by our certified instructors. We offer a tailored programs and plan for each and individual student based on their requirements."
Delhi Chess Gurukul                  ,N/A,N/A,Rohini,"205, M M Mall, Second Floor, D C Chowk Market, Rohini, Sector-9, Delhi",Delhi,110085,India,,Chess,"
	Delhi Chess Gurukul is a well reputed Chess training academy based in Rohini, Delhi. Our institute was established by a group of seasoned and professional chess players who love to teach chess. We are assisted by a team of experienced trainers to cater the need of the learners. We have Beginners, intermediate and senior groups where students are accommodated according to their knowledge and proficiency."
West Delhi Cricket Academy                  ,N/A,N/A,Paschim Vihar,"St. Sophia School, A 2, Paschim Vihar, Delhi",Delhi,110063,India,,Cricket,"
	West Delhi Cricket Academy offers the best of Cricket coaching for children between the age group of 8 to 18 years. We guide our students for International and local tournaments. We have a team of the best Cricket coaches who are committed to bring out the best on our students though continuous guidance and motivation. We provide specialized solutions based on the needs of the students."
Crosstrain Fight Club                  ,N/A,N/A,Saket,"A- 1, Anupam Enclave, Phase- 2, Saket, Delhi",Delhi,110017,India,,Martial Arts,"
	Crosstrain Fight Club is a legit MMA training fight club based in North India. All our instructors are hand-picked from all over India to provide the best fight training in Delhi and North India. We follow a scientifically proven method of teaching and training. Our primary objective is to ensure the ultimate fitness training experience to each and individual."
Universal Tennis Academy                  ,N/A,N/A,Pitampura,"Abhinav Public School, C U Block Pitampura, Delhi",Delhi,110034,India,,Tennis,"
	Universal Tennis Academy has been offering intensive Tennis coaching sessions for the past several years. Over the years we have been training students who have won several National level Tennis Championship. Our classes are comprehensively designed in a manner where we training our students from the very basic level till the advanced levels in a gradual manner."
The Dojang Martial Art                  ,N/A,N/A,Sainik Farm,"C- 124, Raju Park, Eastern Avenue, Sainik Farms, Delhi",Delhi,110062,India,,Martial Arts,"
	The Dojang Martial Art provides students of all age groups with a wide range of Martial Art programs that are customized based on the unique requirements of the students. We as well as our trainers constantly strive to implement dynamic approaches to fitness to inspire every member to achieve their health and fitness goals and to realize their full potential."
Martial Arts Practice School                  ,N/A,N/A,Ramesh Nagar,"W Z 508/1, 2nd Floor Behind Gate No.1 Metro Station, Ramesh Nagar, Delhi",Delhi,110015,India,,Martial Arts,"
	Martial Arts Practice School is one of the most reputed Martial Art training institutes based in India. Our prime objective is to promote Martial Art all over India by producing Champion Players. Over that years we have produced students who represent Indian in highly reputed International level Championships held every year. We conduct classes for all age groups."
Dronacharya Cricket Foundation                  ,N/A,N/A,Vivek Vihar,"Arwachin Bharti Public School, Vivek Vihar, Delhi",Delhi,110092,India,,Cricket,"
	Dronacharya Cricket Foundation offers a Various training programs in Cricket specially designed for children up to 19 years. All our coaches who are professional, committed and focused on their tasks. We provide specialized solutions based on the needs of the students. We also guide our students for International and local tournaments."
Xtreme Tennis Academy                  ,N/A,N/A,Najafgarh,"Rao Man Singh Sr. Sec School, Najafgarh, New Delhi",Delhi,110043,India,,Tennis,"

		Training customized separately for individual players. 

		Yearly fitness training chart separately planned for individual players. 

		Coaches specially escort each player to tournaments.
"
Harry Cricket Academy                  ,N/A,N/A,Pitampura,"Gurunanak Public School, Police Line, Pushpanjali Enclave, Pitampura, Delhi",Delhi,110034,India,,Cricket,"
	Harry Cricket Academy imparts intensive coaching in Cricket for students between the age group of 7 to 19 years. Our coaches are professional and they cater to the requirements of each individual student. We coach our students in such a manner which ensures to help them get maximum national as well as international level exposure."
Black Belt World India                  ,N/A,N/A,Chattarpur,"C-32 B, Vasant Kunj, Delhi",Delhi,110070,India,,Karate,"
	Black Belt World India offers training classes in Martial Arts classes, Kickboxing, Mixed martial arts, Self defence and also Taekwondo. Our academy is equipped with all the facilities necessary for players to develop and excel in their performance. We train our students with the aid of the latest coaching techniques which helps the students in the best possible manner."
Mrv Cricket Coaching Center                  ,N/A,N/A,Dwarka,"M R V Vivekananda School, Sector - 13, Dwarka, Delhi",Delhi,110075,India,,Cricket,"
	MRV Cricket Coaching Center has been established as a premier Cricket training institute through our services and commitment towards quality. Our courses and training methodologies are so designed which ensures that the students get the modern aids and facilities. Our trainers are well experienced and employ a broad range of instructional techniques to retain student interest and maximize individual learning within a group environment."
Surender Khanna Cricket Academy                  ,N/A,N/A,Pitampura,"Dda Sports Complex, Netaji Subhash Place Netaji Subhash Place, Pitampura, Delhi",Delhi,110034,India,,Cricket,"
	Surender Khanna Cricket Academy stands as one of most reputed cricket institutes. We are committed towards offering quality training service at a minimal fee structure. We wish to stretch out our service to the maximum number of youths. Our program also help students to develop their personality, which will help them in their day to day life as well."
Nets Basketball Academy                  ,N/A,N/A,Dwarka,"I T L Public School, Dwarka, Delhi",Delhi,110075,India,,Basketball,"
	Nets Basketball Academy specializes in offering quality training in Basketball. We provide children with an opportunity to learn new sport skills in a safe, fun, non competitive environment. We try to provide our students with the maximum amount of knowledge that they require to get the best."
A I J School Of Tennis                  ,N/A,N/A,Rajendra Nagar,"Di Khan School, R-block, New Rajinder Nagar, Delhi",Delhi,110060,India,,Tennis,"

		Uniquely designed sessions.

		Intensive coaching. 

		Safe and fun competitive environment.
"
Extra Time Football Academy                  ,N/A,N/A,Vasant Kunj,"Vasant Vatika Vasant Kunj Opposite Dps, Vasant Kunj, Delhi",Delhi,110070,India,,Football,"
	Extra Time football academy provides young talents with a chance to improve their football skills and help them learn new techniques. Our main objective stays on helping you develop your skill both on and off the ball plus help you mentally as well to cope up with the pressure of playing at the best level. We try to provide our students with the maximum amount of knowledge that they require to get the best. We not only be concentrating only on football but also help our students mentally as well on to how to adapt to a particular situation in the game and in what direction do you have to think and take the decision."
Bnps Sports Academy                  ,N/A,N/A,Rama Vihar,"Bharat National Public School Ram Vihar, Near Karkardooma, Delhi",Delhi,110092,India,,Skating,"
	The BNPS Sports Academy was started with the aim to promote sports and to serve the neighbourhood area. We mainly offer intensive sports training courses for children within the age group of 6 to 18 years. We provide children with an opportunity to learn new sport skills in a safe, fun, non competitive environment. We serve as a one-stop training and support environment for identified sports."
